trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@repeat,event:adaptation_action@shorten,event:adaptation_action@skip,event:resource,event:trace_id,event:@@case_index,event:@@index,event:start_weekday,event:duration,succession:concept:name@A#A,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@I#I,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
727,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,753,727,5778,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
728,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,754,728,5785,2,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
729,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,755,729,5793,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,756,730,5803,2,20.0,0,1,1,1,1,0,1,1,1,1,1,260.0,skip
731,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,757,731,5811,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
732,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,758,732,5818,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1120.0,skip
733,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,759,733,5826,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
734,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,76,734,5833,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
735,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,760,735,5841,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
736,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,761,736,5849,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
737,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,762,737,5859,2,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
738,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,763,738,5866,3,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
739,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,764,739,5873,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
740,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,765,740,5880,3,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
741,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,766,741,5887,2,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
742,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,767,742,5895,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,768,743,5905,2,20.0,0,1,1,1,1,0,1,1,1,1,1,210.0,repeat
744,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,769,744,5913,3,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
745,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,77,745,5920,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
746,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,770,746,5927,3,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
747,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,771,747,5935,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
748,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,772,748,5943,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
749,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,773,749,5951,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
750,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,774,750,5961,3,0.0,1,1,1,1,1,0,1,1,0,0,1,240.0,repeat
751,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,775,751,5969,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
752,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,776,752,5977,3,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
753,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,777,753,5985,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
754,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,778,754,5992,3,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
755,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,779,755,5999,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
756,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,78,756,6009,4,0.0,1,1,1,1,1,0,1,1,0,0,1,180.0,insert
757,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,780,757,6016,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
758,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,781,758,6023,4,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
759,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,782,759,6030,3,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
760,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,783,760,6038,3,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
761,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,784,761,6046,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
762,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,785,762,6054,4,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
763,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,786,763,6064,4,0.0,1,1,1,1,1,0,1,1,0,0,1,1170.0,skip
764,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,787,764,6072,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
765,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,788,765,6080,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
766,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,789,766,6088,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
767,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,79,767,6096,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
768,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,790,768,6103,4,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
769,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,791,769,6111,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,792,770,6121,4,20.0,0,1,1,1,1,0,1,1,1,1,1,260.0,skip
771,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,793,771,6129,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
772,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,794,772,6136,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
773,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,795,773,6143,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
774,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,796,774,6150,0,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
775,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,797,775,6157,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
776,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,798,776,6167,4,0.0,1,1,1,1,1,0,1,1,0,0,1,200.0,no-action
777,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,799,777,6175,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
778,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,8,778,6183,0,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
779,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,80,779,6191,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
780,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,800,780,6199,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1120.0,skip
781,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,801,781,6207,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
782,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,802,782,6214,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
783,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,803,783,6222,0,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,804,784,6232,0,20.0,0,1,1,1,1,0,1,1,1,1,1,200.0,no-action
785,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,805,785,6240,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
786,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,806,786,6247,0,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
787,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,807,787,6255,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
788,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,808,788,6263,0,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
789,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,809,789,6271,0,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
790,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,81,790,6279,0,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
791,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,810,791,6289,0,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
792,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,811,792,6296,1,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
793,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,812,793,6303,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
794,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,813,794,6310,1,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
795,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,814,795,6317,0,0.0,0,1,1,1,0,1,0,1,0,0,1,4090.0,skip
796,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,815,796,6325,0,0.0,0,1,1,1,1,0,1,1,0,0,1,4040.0,skip
797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,816,797,6335,0,20.0,0,1,1,1,1,0,1,1,1,1,1,4050.0,skip
798,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,817,798,6343,1,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
799,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,818,799,6350,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
800,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,819,800,6358,1,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
801,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,82,801,6365,0,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
802,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,820,802,6373,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
803,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,821,803,6381,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
804,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,822,804,6391,1,0.0,1,1,1,1,1,0,1,1,0,0,1,180.0,insert
805,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,823,805,6399,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
806,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,824,806,6407,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
807,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,825,807,6415,1,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
808,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,826,808,6422,1,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
809,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,827,809,6429,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
810,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,828,810,6436,2,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
811,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,829,811,6443,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
812,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,83,812,6451,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
813,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,830,813,6458,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1210.0,skip
814,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,831,814,6466,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
815,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,832,815,6474,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
816,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,833,816,6482,2,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
817,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,834,817,6492,2,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
818,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,835,818,6500,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
819,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,836,819,6508,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
820,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,837,820,6516,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
821,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,838,821,6523,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
822,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,839,822,6531,2,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,84,823,6541,0,20.0,0,1,1,1,1,0,1,1,1,1,1,210.0,repeat
824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,840,824,6551,2,20.0,0,1,1,1,1,0,1,1,1,1,1,200.0,no-action
825,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,841,825,6559,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
826,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,842,826,6566,2,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
827,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,843,827,6573,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
828,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,844,828,6580,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1120.0,skip
829,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,845,829,6587,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
830,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,846,830,6597,2,0.0,1,1,1,1,1,0,1,1,0,0,1,260.0,skip
831,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,847,831,6605,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
832,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,848,832,6613,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
833,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,849,833,6621,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
834,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,85,834,6629,0,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
835,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,850,835,6636,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
836,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,851,836,6644,3,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,852,837,6654,3,20.0,0,1,1,1,1,0,1,1,1,1,1,250.0,shorten
838,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,853,838,6662,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
839,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,854,839,6669,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
840,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,855,840,6677,3,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
841,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,856,841,6685,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
842,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,857,842,6693,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
843,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,858,843,6703,3,0.0,1,1,1,1,1,0,1,1,0,0,1,1210.0,skip
844,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,859,844,6710,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1160.0,skip
845,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,86,845,6717,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
846,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,860,846,6724,4,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
847,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,861,847,6731,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
848,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,862,848,6738,3,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
849,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,863,849,6746,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,864,850,6756,3,20.0,0,1,1,1,1,0,1,1,1,1,1,260.0,skip
851,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,865,851,6764,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
852,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,866,852,6771,4,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
853,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,867,853,6779,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
854,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,868,854,6787,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
855,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,869,855,6795,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
856,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,87,856,6803,0,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
857,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,870,857,6813,4,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
858,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,871,858,6821,4,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
859,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,872,859,6829,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
860,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,873,860,6837,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
861,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,874,861,6844,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1210.0,skip
862,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,875,862,6851,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
863,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,876,863,6858,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
864,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,877,864,6865,0,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
865,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,878,865,6872,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
866,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,879,866,6880,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
867,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,88,867,6888,0,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
868,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,880,868,6896,4,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
869,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,881,869,6904,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
870,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,882,870,6914,0,0.0,1,1,1,1,1,0,1,1,0,0,1,240.0,repeat
871,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,883,871,6922,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
872,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,884,872,6930,0,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
