trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:adaptation_action@extend,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@repeat,event:adaptation_action@shorten,event:adaptation_action@skip,event:resource,event:trace_id,event:@@case_index,event:@@index,event:start_weekday,event:duration,succession:concept:name@A#A,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@I#I,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
687,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,717,687,5687,1,0.0,0,1,1,1,0,1,0,1,0,0,1,249.17412406666668,shorten
688,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,718,688,5695,4,0.0,0,1,1,1,1,0,1,1,0,0,1,212.01806661666666,insert
689,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,719,689,5705,4,0.0,1,1,1,1,1,0,1,1,0,0,1,253.9697512,repeat
690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,72,690,5715,4,20.0,0,1,1,1,1,0,1,1,1,1,1,237.2693563,repeat
691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,720,691,5725,4,20.0,0,1,1,1,1,0,1,1,1,1,1,247.6050193,repeat
692,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,721,692,5733,0,0.0,0,1,1,1,1,0,1,1,0,0,1,204.87445473333332,extend
693,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,722,693,5740,0,0.0,0,1,1,1,0,1,0,1,0,0,1,261.8912701333333,skip
694,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,723,694,5748,0,0.0,0,1,1,1,1,0,1,1,0,0,1,271.3436643333333,skip
695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,724,695,5758,0,20.0,0,1,1,1,1,0,1,1,1,1,1,242.28570438333333,repeat
696,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,725,696,5766,0,0.0,0,1,1,1,1,0,1,1,0,0,1,178.41846926666668,insert
697,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,726,697,5776,0,0.0,1,1,1,1,1,0,1,1,0,0,1,204.31637525,repeat
698,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,727,698,5786,0,0.0,1,1,1,1,1,0,1,1,0,0,1,256.69899011666666,skip
699,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,728,699,5794,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1226.3715951666666,skip
700,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,729,700,5802,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1146.4934611666667,skip
701,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,73,701,5812,4,0.0,1,1,1,1,1,0,1,1,0,0,1,1022.9314172166667,skip
702,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,730,702,5820,0,0.0,0,1,1,1,1,0,1,1,0,0,1,259.46688475,repeat
703,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,731,703,5827,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.60218893333334,repeat
704,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,732,704,5834,1,0.0,0,1,1,1,0,1,0,1,0,0,1,207.0953652,extend
705,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,733,705,5841,1,0.0,0,1,1,1,0,1,0,1,0,0,1,251.28194971666667,skip
706,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,734,706,5848,0,0.0,0,1,1,1,0,1,0,1,0,0,1,243.09398183333334,repeat
707,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,735,707,5855,0,0.0,0,1,1,1,0,1,0,1,0,0,1,246.05957088333332,repeat
708,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,736,708,5863,0,0.0,0,1,1,1,1,0,1,1,0,0,1,179.2963783,insert
709,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,737,709,5871,1,0.0,0,1,1,1,1,0,1,1,0,0,1,267.2667643166667,repeat
710,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,738,710,5881,1,0.0,1,1,1,1,1,0,1,1,0,0,1,268.55945835,skip
711,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,739,711,5889,1,0.0,0,1,1,1,1,0,1,1,0,0,1,252.90959766666666,skip
712,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,74,712,5896,4,0.0,0,1,1,1,0,1,0,1,0,0,1,199.37296013333332,no-action
713,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,740,713,5904,1,0.0,0,1,1,1,1,0,1,1,0,0,1,214.36141011666666,repeat
714,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,741,714,5911,1,0.0,0,1,1,1,0,1,0,1,0,0,1,237.81751186666668,repeat
715,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,742,715,5918,1,0.0,0,1,1,1,0,1,0,1,0,0,1,4130.8463692333335,skip
716,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,743,716,5928,1,0.0,1,1,1,1,1,0,1,1,0,0,1,4336.19575595,skip
717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,744,717,5938,1,20.0,0,1,1,1,1,0,1,1,1,1,1,4833.66438325,skip
718,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,745,718,5946,1,0.0,0,1,1,1,1,0,1,1,0,0,1,241.56297521666667,no-action
719,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,746,719,5953,1,0.0,0,1,1,1,0,1,0,1,0,0,1,248.70608155,repeat
720,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,747,720,5960,2,0.0,0,1,1,1,0,1,0,1,0,0,1,176.84098566666665,insert
721,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,748,721,5967,2,0.0,0,1,1,1,0,1,0,1,0,0,1,206.45795716666666,repeat
722,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,749,722,5974,2,0.0,0,1,1,1,0,1,0,1,0,0,1,256.35019875,skip
723,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,75,723,5981,0,0.0,0,1,1,1,0,1,0,1,0,0,1,247.34643731666668,shorten
724,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,750,724,5993,1,0.0,1,1,1,1,1,0,1,1,0,0,1,209.37852553333335,insert
725,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,751,725,6003,1,0.0,1,1,1,1,1,0,1,1,0,0,1,223.12553011666665,repeat
726,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,752,726,6011,1,0.0,0,1,1,1,1,0,1,1,0,0,1,256.9695089666667,repeat
727,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,753,727,6019,2,0.0,0,1,1,1,1,0,1,1,0,0,1,248.10822171666666,repeat
728,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,754,728,6026,2,0.0,0,1,1,1,0,1,0,1,0,0,1,196.08236945,extend
729,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,755,729,6034,2,0.0,0,1,1,1,1,0,1,1,0,0,1,246.12785286666667,shorten
730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,756,730,6044,2,20.0,0,1,1,1,1,0,1,1,1,1,1,248.96998416666668,shorten
731,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,757,731,6054,2,0.0,1,1,1,1,1,0,1,1,0,0,1,1175.8035992166667,skip
732,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,758,732,6061,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1121.1653296166667,skip
733,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,759,733,6068,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1162.7345938,skip
734,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,76,734,6075,0,0.0,0,1,1,1,0,1,0,1,0,0,1,255.80701688333335,skip
735,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,760,735,6083,2,0.0,0,1,1,1,1,0,1,1,0,0,1,263.87769245,skip
736,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,761,736,6091,2,0.0,0,1,1,1,1,0,1,1,0,0,1,199.75632415,extend
737,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,762,737,6101,2,0.0,1,1,1,1,1,0,1,1,0,0,1,213.88510555,repeat
738,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,763,738,6108,3,0.0,0,1,1,1,0,1,0,1,0,0,1,220.5521154,repeat
739,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,764,739,6115,3,0.0,0,1,1,1,0,1,0,1,0,0,1,202.41951448333333,repeat
740,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,765,740,6122,3,0.0,0,1,1,1,0,1,0,1,0,0,1,195.1053607,no-action
741,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,766,741,6129,2,0.0,0,1,1,1,0,1,0,1,0,0,1,256.4193002833333,skip
742,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,767,742,6139,2,0.0,1,1,1,1,1,0,1,1,0,0,1,263.0564733,skip
743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,768,743,6149,2,20.0,0,1,1,1,1,0,1,1,1,1,1,250.65461838333334,repeat
744,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,769,744,6159,3,0.0,1,1,1,1,1,0,1,1,0,0,1,174.95721985,insert
745,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,77,745,6166,0,0.0,0,1,1,1,0,1,0,1,0,0,1,219.00910066666665,repeat
746,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,770,746,6173,3,0.0,0,1,1,1,0,1,0,1,0,0,1,258.1411732166667,skip
747,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,771,747,6181,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1258.9040128833333,skip
748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,772,748,6191,3,20.0,0,1,1,1,1,0,1,1,1,1,1,1012.9068327166667,skip
749,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,773,749,6199,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1132.6128140166666,skip
750,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,774,750,6209,3,0.0,1,1,1,1,1,0,1,1,0,0,1,267.30180448333334,repeat
751,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,775,751,6217,3,0.0,0,1,1,1,1,0,1,1,0,0,1,248.2378199,repeat
752,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,776,752,6225,3,0.0,0,1,1,1,1,0,1,1,0,0,1,208.99163655,extend
753,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,777,753,6233,3,0.0,0,1,1,1,1,0,1,1,0,0,1,236.4866076,shorten
754,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,778,754,6240,3,0.0,0,1,1,1,0,1,0,1,0,0,1,259.59146955,skip
755,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,779,755,6247,4,0.0,0,1,1,1,0,1,0,1,0,0,1,208.78617988333335,repeat
756,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,78,756,6259,4,0.0,1,1,1,1,1,0,1,1,0,0,1,188.74357261666665,insert
757,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,780,757,6266,4,0.0,0,1,1,1,0,1,0,1,0,0,1,253.36696105,repeat
758,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,781,758,6273,4,0.0,0,1,1,1,0,1,0,1,0,0,1,250.87650945,skip
759,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,782,759,6280,3,0.0,0,1,1,1,0,1,0,1,0,0,1,259.8802062,skip
760,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,783,760,6288,3,0.0,0,1,1,1,1,0,1,1,0,0,1,201.66301903333334,no-action
761,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,784,761,6296,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.14917746666666,repeat
762,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,785,762,6304,4,0.0,0,1,1,1,1,0,1,1,0,0,1,241.09008371666667,repeat
763,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,786,763,6314,4,0.0,1,1,1,1,1,0,1,1,0,0,1,1171.9965337333333,skip
764,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,787,764,6324,4,0.0,1,1,1,1,1,0,1,1,0,0,1,1195.1816809,skip
765,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,788,765,6332,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1128.5897391166666,skip
766,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,789,766,6340,4,0.0,0,1,1,1,1,0,1,1,0,0,1,256.62487683333336,skip
767,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,79,767,6348,4,0.0,0,1,1,1,1,0,1,1,0,0,1,242.45043213333332,repeat
768,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,790,768,6355,4,0.0,0,1,1,1,0,1,0,1,0,0,1,177.03427466666668,insert
769,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,791,769,6365,4,0.0,1,1,1,1,1,0,1,1,0,0,1,254.31428653333333,repeat
770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,792,770,6375,4,20.0,0,1,1,1,1,0,1,1,1,1,1,270.1964028333333,skip
771,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,793,771,6383,4,0.0,0,1,1,1,1,0,1,1,0,0,1,237.70136286666667,shorten
772,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,794,772,6390,4,0.0,0,1,1,1,0,1,0,1,0,0,1,206.70797115,insert
773,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,795,773,6397,0,0.0,0,1,1,1,0,1,0,1,0,0,1,218.06064558333333,repeat
774,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,796,774,6404,0,0.0,0,1,1,1,0,1,0,1,0,0,1,240.78777156666666,repeat
775,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,797,775,6411,0,0.0,0,1,1,1,0,1,0,1,0,0,1,215.88166821666667,repeat
776,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,798,776,6423,4,0.0,1,1,1,1,1,0,1,1,0,0,1,198.99843028333333,no-action
777,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,799,777,6433,4,0.0,1,1,1,1,1,0,1,1,0,0,1,246.61782595,shorten
778,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,8,778,6441,0,0.0,0,1,1,1,1,0,1,1,0,0,1,261.5145313333333,skip
779,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,80,779,6449,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1140.5605011666667,skip
780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,800,780,6459,4,20.0,0,1,1,1,1,0,1,1,1,1,1,1080.9727154166667,skip
781,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,801,781,6467,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1194.6515786166667,skip
782,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,802,782,6474,0,0.0,0,1,1,1,0,1,0,1,0,0,1,262.12512941666665,skip
783,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,803,783,6484,0,0.0,1,1,1,1,1,0,1,1,0,0,1,246.97247748333334,shorten
784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,804,784,6494,0,20.0,0,1,1,1,1,0,1,1,1,1,1,206.89200853333332,extend
785,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,805,785,6504,0,0.0,1,1,1,1,1,0,1,1,0,0,1,202.68370886666668,repeat
786,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,806,786,6511,0,0.0,0,1,1,1,0,1,0,1,0,0,1,236.24591703333334,repeat
787,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,807,787,6519,0,0.0,0,1,1,1,1,0,1,1,0,0,1,246.2091535,repeat
788,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,808,788,6527,0,0.0,0,1,1,1,1,0,1,1,0,0,1,202.19086215,no-action
789,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,809,789,6535,0,0.0,0,1,1,1,1,0,1,1,0,0,1,249.16224178333334,shorten
790,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,81,790,6542,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.12452765,skip
791,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,810,791,6552,0,0.0,1,1,1,1,1,0,1,1,0,0,1,243.46921956666668,repeat
792,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,811,792,6559,1,0.0,0,1,1,1,0,1,0,1,0,0,1,188.58321746666667,insert
793,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,812,793,6566,1,0.0,0,1,1,1,0,1,0,1,0,0,1,221.33156735,repeat
794,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,813,794,6573,1,0.0,0,1,1,1,0,1,0,1,0,0,1,264.9557743666667,skip
795,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,814,795,6580,0,0.0,0,1,1,1,0,1,0,1,0,0,1,4387.040985766666,skip
796,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,815,796,6588,0,0.0,0,1,1,1,1,0,1,1,0,0,1,3611.1489088,skip
797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,816,797,6598,0,20.0,0,1,1,1,1,0,1,1,1,1,1,4682.96879485,skip
798,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,817,798,6606,1,0.0,0,1,1,1,1,0,1,1,0,0,1,243.38473641666667,repeat
799,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,818,799,6613,1,0.0,0,1,1,1,0,1,0,1,0,0,1,248.38997953333333,repeat
800,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,819,800,6621,1,0.0,0,1,1,1,1,0,1,1,0,0,1,213.77270323333335,insert
801,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,82,801,6629,0,0.0,0,1,1,1,1,0,1,1,0,0,1,248.52977308333334,shorten
802,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,820,802,6637,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0872851666667,skip
803,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,821,803,6645,1,0.0,0,1,1,1,1,0,1,1,0,0,1,238.92600523333334,repeat
804,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,822,804,6657,1,0.0,1,1,1,1,1,0,1,1,0,0,1,184.37582028333333,insert
805,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,823,805,6665,1,0.0,0,1,1,1,1,0,1,1,0,0,1,262.67773925,repeat
806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,824,806,6675,1,20.0,0,1,1,1,1,0,1,1,1,1,1,258.88234545,skip
807,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,825,807,6682,1,0.0,0,1,1,1,0,1,0,1,0,0,1,245.46752523333333,shorten
808,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,826,808,6690,1,0.0,0,1,1,1,1,0,1,1,0,0,1,196.53299945,no-action
809,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,827,809,6697,2,0.0,0,1,1,1,0,1,0,1,0,0,1,216.12714681666668,repeat
810,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,828,810,6704,2,0.0,0,1,1,1,0,1,0,1,0,0,1,246.58349233333334,repeat
811,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,829,811,6711,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1057.8248220666667,skip
812,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,83,812,6719,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1192.4851180166668,skip
813,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,830,813,6726,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1228.6867722666666,skip
814,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,831,814,6733,1,0.0,0,1,1,1,0,1,0,1,0,0,1,253.65186711666666,skip
815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,832,815,6743,1,20.0,0,1,1,1,1,0,1,1,1,1,1,207.24226821666667,repeat
816,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,833,816,6751,2,0.0,0,1,1,1,1,0,1,1,0,0,1,178.0828964,insert
817,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,834,817,6761,2,0.0,1,1,1,1,1,0,1,1,0,0,1,209.27232015,repeat
818,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,835,818,6771,2,0.0,1,1,1,1,1,0,1,1,0,0,1,257.71682605,skip
819,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,836,819,6779,2,0.0,0,1,1,1,1,0,1,1,0,0,1,247.39298045,shorten
820,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,837,820,6786,2,0.0,0,1,1,1,0,1,0,1,0,0,1,207.56550825,extend
821,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,838,821,6794,2,0.0,0,1,1,1,1,0,1,1,0,0,1,214.00828873333333,repeat
822,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,839,822,6802,2,0.0,0,1,1,1,1,0,1,1,0,0,1,262.19804015,repeat
823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,84,823,6812,0,20.0,0,1,1,1,1,0,1,1,1,1,1,217.81870638333334,repeat
824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,840,824,6822,2,20.0,0,1,1,1,1,0,1,1,1,1,1,214.48450503333333,insert
